Title,Year,Conference
Multi-Instance Pose Networks: Rethinking Top-Down Pose Estimation,2021,ICCV
Rational Polynomial Camera Model Warping for Deep Learning Based Satellite Multi-View Stereo Matching,2021,ICCV
A New Journey From SDRTV to HDRTV,2021,ICCV
Point-Set Distances for Learning Representations of 3D Point Clouds,2021,ICCV
ELLIPSDF: Joint Object Pose and Shape Optimization With a Bi-Level Ellipsoid and Signed Distance Function Description,2021,ICCV
ARCH++: Animation-Ready Clothed Human Reconstruction Revisited,2021,ICCV
Vision-Language Transformer and Query Generation for Referring Segmentation,2021,ICCV
Semantically Coherent Out-of-Distribution Detection,2021,ICCV
SCOUTER: Slot Attention-Based Classifier for Explainable Image Recognition,2021,ICCV
RetrievalFuse: Neural 3D Scene Reconstruction With a Database,2021,ICCV
Spatio-Temporal Self-Supervised Representation Learning for 3D Point Clouds,2021,ICCV
Learning To Know Where To See: A Visibility-Aware Approach for Occluded Person Re-Identification,2021,ICCV
Focal Frequency Loss for Image Reconstruction and Synthesis,2021,ICCV
Calibrating Concepts and Operations: Towards Symbolic Reasoning on Real Images,2021,ICCV
Vision-Language Navigation With Random Environmental Mixup,2021,ICCV
Object Tracking by Jointly Exploiting Frame and Event Domain,2021,ICCV
Learning To Generate Scene Graph From Natural Language Supervision,2021,ICCV
Editing Conditional Radiance Fields,2021,ICCV
"Global Pooling, More Than Meets the Eye: Position Information Is Encoded Channel-Wise in CNNs",2021,ICCV
Testing Using Privileged Information by Adapting Features With Statistical Dependence,2021,ICCV
CvT: Introducing Convolutions to Vision Transformers,2021,ICCV
Context-Sensitive Temporal Feature Learning for Gait Recognition,2021,ICCV
Pseudo-Mask Matters in Weakly-Supervised Semantic Segmentation,2021,ICCV
COTR: Correspondence Transformer for Matching Across Images,2021,ICCV
CoMatch: Semi-Supervised Learning With Contrastive Graph Regularization,2021,ICCV
End-to-End Semi-Supervised Object Detection With Soft Teacher,2021,ICCV
Zen-NAS: A Zero-Shot NAS for High-Performance Image Recognition,2021,ICCV
Virtual Light Transport Matrices for Non-Line-of-Sight Imaging,2021,ICCV
DecentLaM: Decentralized Momentum SGD for Large-Batch Deep Training,2021,ICCV
Video Object Segmentation With Dynamic Memory Networks and Adaptive Object Alignment,2021,ICCV
Augmented Lagrangian Adversarial Attacks,2021,ICCV
Contrastive Multimodal Fusion With TupleInfoNCE,2021,ICCV
Deep Reparametrization of Multi-Frame Super-Resolution and Denoising,2021,ICCV
Always Be Dreaming: A New Approach for Data-Free Class-Incremental Learning,2021,ICCV
ViViT: A Video Vision Transformer,2021,ICCV
Generative Compositional Augmentations for Scene Graph Prediction,2021,ICCV
StyleCLIP: Text-Driven Manipulation of StyleGAN Imagery,2021,ICCV
Meta-Attack: Class-Agnostic and Model-Agnostic Physical Adversarial Attack,2021,ICCV
Benchmarking Ultra-High-Definition Image Super-Resolution,2021,ICCV
3D Local Convolutional Neural Networks for Gait Recognition,2021,ICCV
Lucas-Kanade Reloaded: End-to-End Super-Resolution From Raw Image Bursts,2021,ICCV
Learning Better Visual Data Similarities via New Grouplet Non-Euclidean Embedding,2021,ICCV
PR-GCN: A Deep Graph Convolutional Network With Point Refinement for 6D Pose Estimation,2021,ICCV
Learning High-Fidelity Face Texture Completion Without Complete Face Texture,2021,ICCV
Product Quantizer Aware Inverted Index for Scalable Nearest Neighbor Search,2021,ICCV
"RINDNet: Edge Detection for Discontinuity in Reflectance, Illumination, Normal and Depth",2021,ICCV
Track Without Appearance: Learn Box and Tracklet Embedding With Local and Global Motion Patterns for Vehicle Tracking,2021,ICCV
Are We Missing Confidence in Pseudo-LiDAR Methods for Monocular 3D Object Detection?,2021,ICCV
On the Limits of Pseudo Ground Truth in Visual Camera Re-Localisation,2021,ICCV
An Elastica Geodesic Approach With Convexity Shape Prior,2021,ICCV
AdaAttN: Revisit Attention Mechanism in Arbitrary Neural Style Transfer,2021,ICCV
PASS: Protected Attribute Suppression System for Mitigating Bias in Face Recognition,2021,ICCV
Adaptive Boundary Proposal Network for Arbitrary Shape Text Detection,2021,ICCV
Video Matting via Consistency-Regularized Graph Neural Networks,2021,ICCV
Probabilistic Monocular 3D Human Pose Estimation With Normalizing Flows,2021,ICCV
Inverting a Rolling Shutter Camera: Bring Rolling Shutter Images to High Framerate Global Shutter Video,2021,ICCV
Human Detection and Segmentation via Multi-View Consensus,2021,ICCV
GDP: Stabilized Neural Network Pruning via Gates With Differentiable Polarization,2021,ICCV
From Two to One: A New Scene Text Recognizer With Visual Language Modeling Network,2021,ICCV
GRF: Learning a General Radiance Field for 3D Representation and Rendering,2021,ICCV
Neural Strokes: Stylized Line Drawing of 3D Shapes,2021,ICCV
Multimodal Knowledge Expansion,2021,ICCV
Learning To Bundle-Adjust: A Graph Network Approach to Faster Optimization of Bundle Adjustment for Vehicular SLAM,2021,ICCV
MosaicOS: A Simple and Effective Use of Object-Centric Images for Long-Tailed Object Detection,2021,ICCV
Bringing Events Into Video Deblurring With Non-Consecutively Blurry Frames,2021,ICCV
SPG: Unsupervised Domain Adaptation for 3D Object Detection via Semantic Point Generation,2021,ICCV
Extreme-Quality Computational Imaging via Degradation Framework,2021,ICCV
Direct Differentiable Augmentation Search,2021,ICCV
The Functional Correspondence Problem,2021,ICCV
Detection and Continual Learning of Novel Face Presentation Attacks,2021,ICCV
Adaptive Adversarial Network for Source-Free Domain Adaptation,2021,ICCV
Painting From Part,2021,ICCV
Attack-Guided Perceptual Data Generation for Real-World Re-Identification,2021,ICCV
Parallel Multi-Resolution Fusion Network for Image Inpainting,2021,ICCV
Joint Topology-Preserving and Feature-Refinement Network for Curvilinear Structure Segmentation,2021,ICCV
MT-ORL: Multi-Task Occlusion Relationship Learning,2021,ICCV
Weakly Supervised Human-Object Interaction Detection in Video via Contrastive Spatiotemporal Regions,2021,ICCV
Generative Layout Modeling Using Constraint Graphs,2021,ICCV
ZFlow: Gated Appearance Flow-Based Virtual Try-On With 3D Priors,2021,ICCV
Overfitting the Data: Compact Neural Video Delivery via Content-Aware Feature Modulation,2021,ICCV
"Unidentified Video Objects: A Benchmark for Dense, Open-World Segmentation",2021,ICCV
Weakly Supervised Relative Spatial Reasoning for Visual Question Answering,2021,ICCV
Task-Aware Part Mining Network for Few-Shot Learning,2021,ICCV
Cascade Image Matting With Deformable Graph Refinement,2021,ICCV
Geometric Unsupervised Domain Adaptation for Semantic Segmentation,2021,ICCV
A Hierarchical Variational Neural Uncertainty Model for Stochastic Video Prediction,2021,ICCV
PX-NET: Simple and Efficient Pixel-Wise Training of Photometric Stereo Networks,2021,ICCV
Dynamic Surface Function Networks for Clothed Human Bodies,2021,ICCV
Preservational Learning Improves Self-Supervised Medical Image Models by Reconstructing Diverse Contexts,2021,ICCV
Rethinking Counting and Localization in Crowds: A Purely Point-Based Framework,2021,ICCV
The Right To Talk: An Audio-Visual Transformer Approach,2021,ICCV
Neural Image Compression via Attentional Multi-Scale Back Projection and Frequency Decomposition,2021,ICCV
Unpaired Learning for High Dynamic Range Image Tone Mapping,2021,ICCV
Unsupervised Real-World Super-Resolution: A Domain Adaptation Perspective,2021,ICCV
Unaligned Image-to-Image Translation by Learning to Reweight,2021,ICCV
OSCAR-Net: Object-Centric Scene Graph Attention for Image Attribution,2021,ICCV
A-SDF: Learning Disentangled Signed Distance Functions for Articulated Shape Representation,2021,ICCV
Consistency-Sensitivity Guided Ensemble Black-Box Adversarial Attacks in Low-Dimensional Spaces,2021,ICCV
Vision Transformer With Progressive Sampling,2021,ICCV
Exploring Long Tail Visual Relationship Recognition With Large Vocabulary,2021,ICCV
EM-POSE: 3D Human Pose Estimation From Sparse Electromagnetic Trackers,2021,ICCV
On Exposing the Challenging Long Tail in Future Prediction of Traffic Actors,2021,ICCV
Video Geo-Localization Employing Geo-Temporal Feature Learning and GPS Trajectory Smoothing,2021,ICCV
ICON: Learning Regular Maps Through Inverse Consistency,2021,ICCV
ELF-VC: Efficient Learned Flexible-Rate Video Coding,2021,ICCV
Structure-Preserving Deraining With Residue Channel Prior Guidance,2021,ICCV
Fast and Efficient DNN Deployment via Deep Gaussian Transfer Learning,2021,ICCV
Towards Complete Scene and Regular Shape for Distortion Rectification by Curve-Aware Extrapolation,2021,ICCV
ViewNet: Unsupervised Viewpoint Estimation From Conditional Generation,2021,ICCV
High-Resolution Optical Flow From 1D Attention and Correlation,2021,ICCV
RGB-D Saliency Detection via Cascaded Mutual Information Minimization,2021,ICCV
A Weakly Supervised Amodal Segmenter With Boundary Uncertainty Estimation,2021,ICCV
Cross-Camera Convolutional Color Constancy,2021,ICCV
Kernel Methods in Hyperbolic Spaces,2021,ICCV
Towards Alleviating the Modeling Ambiguity of Unsupervised Monocular 3D Human Pose Estimation,2021,ICCV
Geometric Deep Neural Network Using Rigid and Non-Rigid Transformations for Human Action Recognition,2021,ICCV
Enhanced Boundary Learning for Glass-Like Object Segmentation,2021,ICCV
Self-Supervised Pretraining of 3D Features on Any Point-Cloud,2021,ICCV
"N-ImageNet: Towards Robust, Fine-Grained Object Recognition With Event Cameras",2021,ICCV
Diagonal Attention and Style-Based GAN for Content-Style Disentanglement in Image Generation and Translation,2021,ICCV
Who's Waldo? Linking People Across Text and Images,2021,ICCV
Switchable K-Class Hyperplanes for Noise-Robust Representation Learning,2021,ICCV
Transformer-Based Attention Networks for Continuous Pixel-Wise Prediction,2021,ICCV
BlockPlanner: City Block Generation With Vectorized Graph Representation,2021,ICCV
PCAM: Product of Cross-Attention Matrices for Rigid Registration of Point Clouds,2021,ICCV
CCT-Net: Category-Invariant Cross-Domain Transfer for Medical Single-to-Multiple Disease Diagnosis,2021,ICCV
FLAR: A Unified Prototype Framework for Few-Sample Lifelong Active Recognition,2021,ICCV
VLGrammar: Grounded Grammar Induction of Vision and Language,2021,ICCV
Meta-Baseline: Exploring Simple Meta-Learning for Few-Shot Learning,2021,ICCV
CPFN: Cascaded Primitive Fitting Networks for High-Resolution Point Clouds,2021,ICCV
"PARTS: Unsupervised Segmentation With Slots, Attention and Independence Maximization",2021,ICCV
Fine-Grained Semantics-Aware Representation Enhancement for Self-Supervised Monocular Depth Estimation,2021,ICCV
Learning Signed Distance Field for Multi-View Surface Reconstruction,2021,ICCV
Pose Correction for Highly Accurate Visual Localization in Large-Scale Indoor Spaces,2021,ICCV
A Hybrid Video Anomaly Detection Framework via Memory-Augmented Flow Reconstruction and Flow-Guided Frame Prediction,2021,ICCV
PointBA: Towards Backdoor Attacks in 3D Point Cloud,2021,ICCV
Linguistically Routing Capsule Network for Out-of-Distribution Visual Question Answering,2021,ICCV
Neural Articulated Radiance Field,2021,ICCV
Region Similarity Representation Learning,2021,ICCV
Learning of Visual Relations: The Devil Is in the Tails,2021,ICCV
T-SVDNet: Exploring High-Order Prototypical Correlations for Multi-Source Domain Adaptation,2021,ICCV
BuildingNet: Learning To Label 3D Buildings,2021,ICCV
Student Customized Knowledge Distillation: Bridging the Gap Between Student and Teacher,2021,ICCV
A Machine Teaching Framework for Scalable Recognition,2021,ICCV
Divide and Conquer for Single-Frame Temporal Action Localization,2021,ICCV
Real-World Video Super-Resolution: A Benchmark Dataset and a Decomposition Based Learning Scheme,2021,ICCV
Towards High Fidelity Monocular Face Reconstruction With Rich Reflectance Using Self-Supervised Learning and Ray Tracing,2021,ICCV
"Frequency Domain Image Translation: More Photo-Realistic, Better Identity-Preserving",2021,ICCV
ASCNet: Self-Supervised Video Representation Learning With Appearance-Speed Consistency,2021,ICCV
Improving Generalization of Batch Whitening by Convolutional Unit Optimization,2021,ICCV
Motion Guided Attention Fusion To Recognize Interactions From Videos,2021,ICCV
Statistically Consistent Saliency Estimation,2021,ICCV
SLIDE: Single Image 3D Photography With Soft Layering and Depth-Aware Inpainting,2021,ICCV
Learning Spatio-Temporal Transformer for Visual Tracking,2021,ICCV
From Contexts to Locality: Ultra-High Resolution Image Segmentation via Locality-Aware Contextual Correlation,2021,ICCV
Channel-Wise Knowledge Distillation for Dense Prediction,2021,ICCV
Multi-View 3D Reconstruction With Transformers,2021,ICCV
From General to Specific: Informative Scene Graph Generation via Balance Adjustment,2021,ICCV
Learning Object-Compositional Neural Radiance Field for Editable Scene Rendering,2021,ICCV
Practical Relative Order Attack in Deep Ranking,2021,ICCV
Unsupervised Layered Image Decomposition Into Object Prototypes,2021,ICCV
Manifold Alignment for Semantically Aligned Style Transfer,2021,ICCV
Defending Against Universal Adversarial Patches by Clipping Feature Norms,2021,ICCV
Q-Match: Iterative Shape Matching via Quantum Annealing,2021,ICCV
Fast Convergence of DETR With Spatially Modulated Co-Attention,2021,ICCV
Discovering Human Interactions With Large-Vocabulary Objects via Query and Multi-Scale Detection,2021,ICCV
T-AutoML: Automated Machine Learning for Lesion Segmentation Using Transformers in 3D Medical Imaging,2021,ICCV
CM-NAS: Cross-Modality Neural Architecture Search for Visible-Infrared Person Re-Identification,2021,ICCV
Learning To Better Segment Objects From Unseen Classes With Unlabeled Videos,2021,ICCV
SENTRY: Selective Entropy Optimization via Committee Consistency for Unsupervised Domain Adaptation,2021,ICCV
Self-Supervised Domain Adaptation for Forgery Localization of JPEG Compressed Images,2021,ICCV
Unsupervised Point Cloud Object Co-Segmentation by Co-Contrastive Learning and Mutual Attention Sampling,2021,ICCV
Meta Pairwise Relationship Distillation for Unsupervised Person Re-Identification,2021,ICCV
Relational Embedding for Few-Shot Classification,2021,ICCV
Globally Optimal and Efficient Manhattan Frame Estimation by Delimiting Rotation Search Space,2021,ICCV
Robustness Certification for Point Cloud Models,2021,ICCV
Square Root Marginalization for Sliding-Window Bundle Adjustment,2021,ICCV
OpenForensics: Large-Scale Challenging Dataset for Multi-Face Forgery Detection and Segmentation In-the-Wild,2021,ICCV
Hierarchical Conditional Flow: A Unified Framework for Image Super-Resolution and Image Rescaling,2021,ICCV
Deep Symmetric Network for Underexposed Image Enhancement With Recurrent Attentional Learning,2021,ICCV
Syncretic Modality Collaborative Learning for Visible Infrared Person Re-Identification,2021,ICCV
Estimating Egocentric 3D Human Pose in Global Space,2021,ICCV
Re-Aging GAN: Toward Personalized Face Age Transformation,2021,ICCV
SeLFVi: Self-Supervised Light-Field Video Reconstruction From Stereo Video,2021,ICCV
Cross-Encoder for Unsupervised Gaze Representation Learning,2021,ICCV
Towards Discriminative Representation Learning for Unsupervised Person Re-Identification,2021,ICCV
Event-Intensity Stereo: Estimating Depth by the Best of Both Worlds,2021,ICCV
When Do GANs Replicate? On the Choice of Dataset Size,2021,ICCV
Just One Moment: Structural Vulnerability of Deep Action Recognition Against One Frame Attack,2021,ICCV
